"Dstat 0.8.0 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","node-1.2node-bare.cs740-uwmadison-pg0.wisc.cloudlab.us",,,,"User:","sarthi"
"Cmdline:","dstat -t --cpu --mem --disk --io --net --int --sys --tcp --top-io --noheaders --nocolor --output /mnt/Work/FlexPushdownDB-Dev/build/logs/1650916033_dstat.txt",,,,"Date:","25 Apr 2022 14:47:14 CDT"
"system","total cpu usage",,,,,"memory usage",,,,"dsk/total",,"io/total",,"net/total",,"interrupts",,,"system",,"tcp sockets",,,,,
"time","usr","sys","idl","wai","stl","used","free","buff","cach","read","writ","read","writ","recv","send","156","157","158","int","csw","lis","act","syn","tim","clo"
25-04 15:01:09,0.314,0.157,99.529,0,0,2252398592,107739553792,600858624,23023374336,0,0,0,0,10806,110,0,0,0,3031,5941,12,11,0,1,0
25-04 15:01:10,1.002,0.689,98.310,0,0,2252922880,107739029504,600858624,23023374336,0,0,0,0,7560,0,0,0,0,3628,9701,12,11,0,1,0
25-04 15:01:11,0.126,0.063,99.811,0,0,2252496896,107739455488,600858624,23023374336,0,16384,0,4,6898,66,0,0,0,2911,5975,12,11,0,1,0
25-04 15:01:12,0.188,0.157,99.655,0,0,2252423168,107739529216,600858624,23023374336,0,0,0,0,8946,254,0,0,0,2950,5892,12,11,0,1,0
25-04 15:01:13,0.344,0.313,99.280,0.063,0,2252439552,107739512832,600858624,23023374336,0,12288,0,2,8220,0,0,0,0,2986,5934,12,11,0,1,0
25-04 15:01:14,0.377,0.471,99.151,0,0,2252054528,107739897856,600858624,23023374336,0,0,0,0,7266,110,0,0,0,3351,10069,12,11,0,1,0
25-04 15:01:15,0.157,0.407,99.436,0,0,2252029952,107739922432,600858624,23023374336,0,0,0,0,7440,0,0,0,0,2959,5992,12,11,0,1,0
25-04 15:01:16,0.406,0.500,99.094,0,0,2252062720,107739889664,600858624,23023374336,0,4096,0,1,9538,66,0,0,0,2957,5917,12,11,0,1,0
25-04 15:01:17,0.564,0.470,98.965,0,0,2251816960,107740135424,600858624,23023374336,0,0,0,0,8040,0,0,0,0,3307,10075,12,11,0,1,0
25-04 15:01:18,0.157,0.220,99.592,0.031,0,2251726848,107740225536,600858624,23023374336,0,12288,0,2,7920,0,0,0,0,3000,5937,12,11,0,1,0
25-04 15:01:19,0.282,0.094,99.623,0,0,2251661312,107740291072,600858624,23023374336,0,0,0,0,7326,164,0,0,0,3448,6562,12,11,0,1,0
25-04 15:01:20,0.188,0.531,99.281,0,0,2251653120,107740299264,600858624,23023374336,0,0,0,0,7920,54,0,0,0,3515,6534,12,11,0,1,0
25-04 15:01:21,1.125,0.594,98.281,0,0,2252226560,107739725824,600858624,23023374336,0,12288,0,1,8938,66,0,0,0,4096,10323,12,11,0,1,0
25-04 15:01:22,0.344,0.250,99.406,0,0,2252201984,107739750400,600858624,23023374336,0,0,0,0,7440,0,0,0,0,3449,6464,12,11,0,1,0
25-04 15:01:23,0.470,0.094,99.405,0.031,0,2252218368,107739734016,600858624,23023374336,0,12288,0,2,7740,0,0,0,0,3525,6605,12,11,0,1,0
25-04 15:01:24,0.408,0.377,99.215,0,0,2252709888,107739242496,600858624,23023374336,0,0,0,0,8166,110,0,0,0,3807,10549,12,11,0,1,0
25-04 15:01:25,0.188,0.157,99.655,0,0,2252554240,107739398144,600858624,23023374336,0,0,0,0,7740,0,0,0,0,3506,6567,12,11,0,1,0
25-04 15:01:26,0.251,0.125,99.561,0.063,0,2252578816,107739365376,600866816,23023374336,0,24576,0,2,8788,156,0,0,0,3479,6497,12,11,0,1,0
25-04 15:01:27,0.220,0.157,99.624,0,0,2252578816,107739365376,600866816,23023374336,0,0,0,0,9300,0,0,0,0,3516,6583,12,11,0,1,0
25-04 15:01:28,0.656,0.594,98.719,0.031,0,2253512704,107738431488,600866816,23023374336,0,12288,0,2,9180,0,0,0,0,3823,10624,12,11,0,1,0
25-04 15:01:29,0.126,0.157,99.717,0,0,2253303808,107738640384,600866816,23023374336,0,0,0,0,9426,110,0,0,0,3475,6564,12,11,0,1,0
25-04 15:01:30,0.063,0.157,99.780,0,0,2253078528,107738865664,600866816,23023374336,0,0,0,0,9780,0,0,0,0,3501,6497,12,11,0,1,0
25-04 15:01:31,0.469,0.563,98.967,0,0,2252886016,107739058176,600866816,23023374336,0,0,0,0,9898,66,0,0,0,3768,9978,12,11,0,1,0
25-04 15:01:32,0.501,0.250,99.249,0,0,2253131776,107738812416,600866816,23023374336,0,0,0,0,10080,0,0,0,0,3637,7168,12,11,0,1,0
25-04 15:01:33,0.126,0.063,99.748,0.063,0,2253115392,107738828800,600866816,23023374336,0,12288,0,2,10380,0,0,0,0,3553,6537,12,11,0,1,0
25-04 15:01:34,0.344,0.188,99.468,0,0,2253090816,107738853376,600866816,23023374336,0,0,0,0,8406,110,0,0,0,3531,6543,12,11,0,1,0
25-04 15:01:35,0.502,0.533,98.965,0,0,2253070336,107738873856,600866816,23023374336,0,0,0,0,8820,54,0,0,0,3848,10573,12,11,0,1,0
25-04 15:01:36,0.407,0.188,99.406,0,0,2252640256,107739303936,600866816,23023374336,0,0,0,0,9658,66,0,0,0,3526,6546,12,11,0,1,0
25-04 15:01:37,0.344,0.188,99.468,0,0,2252738560,107739205632,600866816,23023374336,0,0,0,0,10260,54,0,0,0,3544,6526,12,11,0,1,0
25-04 15:01:38,0.532,0.219,99.218,0.031,0,2253586432,107738357760,600866816,23023374336,0,12288,0,2,7440,54,0,0,0,3635,7400,12,11,0,1,0
25-04 15:01:39,0.908,0.469,98.623,0,0,2253815808,107738128384,600866816,23023374336,0,0,0,0,9786,110,0,0,0,4039,9518,12,11,0,1,0
25-04 15:01:40,0.157,0.094,99.749,0,0,2253848576,107738095616,600866816,23023374336,0,0,0,0,9300,0,0,0,0,3504,6485,12,11,0,1,0
25-04 15:01:41,6.767,0.787,92.446,0,0,2325737472,107666206720,600866816,23023374336,0,0,0,0,54266,383529,0,0,0,27737,58996,12,13,0,1,0
25-04 15:01:42,31.931,1.620,66.449,0,0,2849796096,107142148096,600866816,23023374336,0,0,0,0,9168,196141,0,0,0,9024,12721,12,13,0,1,0
25-04 15:01:43,25.328,1.405,73.235,0.031,0,2944606208,107047337984,600866816,23023374336,0,12288,0,2,11178,1290,0,0,0,8911,6824,12,13,0,1,0
25-04 15:01:44,21.605,1.124,77.271,0,0,2954076160,107037868032,600866816,23023374336,0,0,0,0,9366,110,0,0,0,7147,6655,12,13,0,1,0
25-04 15:01:45,20.674,0.561,78.765,0,0,2972057600,107019886592,600866816,23023374336,0,0,0,0,10164,1784,0,0,0,6326,6737,12,13,0,1,0
25-04 15:01:46,4.211,0.468,95.321,0,0,3005046784,106986889216,600866816,23023382528,0,0,0,0,7450,1012,0,0,0,5166,10559,12,13,0,1,0
25-04 15:01:47,3.893,0.218,95.889,0,0,3000143872,106991792128,600866816,23023382528,0,0,0,0,9480,0,0,0,0,4829,6626,12,13,0,1,0
25-04 15:01:48,3.668,0.622,95.648,0.062,0,3076136960,106915799040,600866816,23023382528,0,12288,0,2,9960,0,0,0,0,4716,6576,12,13,0,1,0
25-04 15:01:49,4.322,0.342,95.336,0,0,3083743232,106908192768,600866816,23023382528,0,0,0,0,9006,110,0,0,0,4978,10659,12,13,0,1,0
25-04 15:01:50,3.497,0.343,96.160,0,0,3101241344,106890694656,600866816,23023382528,0,0,0,0,7680,0,0,0,0,4271,6543,12,13,0,1,0
25-04 15:01:51,3.649,0.187,96.132,0.031,0,3120836608,106871099392,600875008,23023374336,0,12288,0,2,10754,198,0,0,0,4419,6605,12,13,0,1,0
25-04 15:01:52,4.284,0.342,95.374,0,0,3139715072,106852212736,600875008,23023382528,0,0,0,0,7620,0,0,0,0,4758,8573,12,13,0,1,0
25-04 15:01:53,3.369,0.905,95.696,0.031,0,3254509568,106737418240,600875008,23023382528,0,12288,0,2,8940,0,0,0,0,4850,8528,12,13,0,0,0
25-04 15:01:54,3.652,0.250,96.099,0,0,3072204800,106919723008,600875008,23023382528,0,0,0,0,8346,110,0,0,0,4621,6586,12,13,0,0,0
25-04 15:01:55,3.682,0.218,96.100,0,0,3091623936,106900303872,600875008,23023382528,0,0,0,0,8100,0,0,0,0,4614,6578,12,13,0,0,0
25-04 15:01:56,3.809,0.468,95.723,0,0,3111387136,106880540672,600875008,23023382528,0,0,0,0,9358,66,0,0,0,4991,10538,12,13,0,0,0
25-04 15:01:57,3.895,0.125,95.980,0,0,3130216448,106861711360,600875008,23023382528,0,16384,0,4,9420,0,0,0,0,4667,6529,12,13,0,0,0
25-04 15:01:58,3.156,0.625,96.188,0.031,0,3319705600,106672222208,600875008,23023382528,0,12288,0,2,7440,0,0,0,0,4583,6582,12,13,0,0,0
25-04 15:01:59,3.690,0.532,95.779,0,0,3063529472,106928398336,600875008,23023382528,0,0,0,0,7326,110,0,0,0,4684,10581,12,13,0,0,0
25-04 15:02:00,3.008,0.470,96.523,0,0,3078950912,106912976896,600875008,23023382528,0,0,0,0,7500,0,0,0,0,4425,6505,12,13,0,0,0
25-04 15:02:01,3.258,0.219,96.523,0,0,3098296320,106893631488,600875008,23023382528,0,0,0,0,9374,198,0,0,0,4425,6543,12,13,0,0,0
25-04 15:02:02,3.348,0.219,96.433,0,0,3117891584,106874036224,600875008,23023382528,0,0,0,0,9000,0,0,0,0,4371,6529,12,13,0,0,0
25-04 15:02:03,3.258,0.658,96.021,0.063,0,3266842624,106725085184,600875008,23023382528,0,12288,0,2,8760,0,0,0,0,4748,10651,12,13,0,0,0
25-04 15:02:04,3.557,0.468,95.975,0,0,3036381184,106955546624,600875008,23023382528,0,0,0,0,7746,180,0,0,0,4659,6584,12,13,0,0,0
25-04 15:02:05,3.625,0.125,96.250,0,0,3037954048,106953973760,600875008,23023382528,0,0,0,0,10500,0,0,0,0,4663,6551,12,13,0,0,0
25-04 15:02:06,3.780,0.437,95.783,0,0,3057061888,106934865920,600875008,23023382528,0,0,0,0,8578,66,0,0,0,4920,10446,12,13,0,0,0
25-04 15:02:07,3.652,0.218,96.130,0,0,3075489792,106916438016,600875008,23023382528,0,0,0,0,8280,0,0,0,0,4552,6617,12,13,0,0,0
25-04 15:02:08,3.472,0.156,96.340,0.031,0,3094302720,106897625088,600875008,23023382528,0,12288,0,2,9480,0,0,0,0,4308,6561,12,13,0,0,0
25-04 15:02:09,2.911,0.689,96.401,0,0,3207450624,106784477184,600875008,23023382528,0,0,0,0,9366,110,0,0,0,4185,6559,12,13,0,0,0
25-04 15:02:10,3.781,0.469,95.750,0,0,3024527360,106967400448,600875008,23023382528,0,0,0,0,9000,0,0,0,0,4735,10381,12,13,0,0,0
25-04 15:02:11,3.412,0.156,96.432,0,0,3043889152,106948038656,600875008,23023382528,0,0,0,0,10034,252,0,0,0,4245,6610,12,13,0,0,0
25-04 15:02:12,3.562,0.156,96.281,0,0,3062185984,106929741824,600875008,23023382528,0,0,0,0,9498,482,0,0,0,4254,6587,12,13,0,0,0
25-04 15:02:13,4.005,0.469,95.494,0.031,0,3081285632,106910642176,600875008,23023382528,0,16384,0,2,9720,0,0,0,0,4747,9977,12,13,0,0,0
25-04 15:02:14,2.695,0.752,96.553,0,0,3156062208,106835865600,600875008,23023382528,0,0,0,0,9486,110,0,0,0,6644,6574,12,13,0,0,0
25-04 15:02:15,3.250,0.594,96.156,0,0,3044614144,106947313664,600875008,23023382528,0,0,0,0,10920,0,0,0,0,4726,6637,12,13,0,0,0
25-04 15:02:16,3.069,0.438,96.492,0,0,3221336064,106770591744,600875008,23023382528,0,0,0,0,9778,108,0,0,0,4121,6542,12,13,0,0,0
25-04 15:02:17,3.446,0.470,96.084,0,0,3043663872,106948263936,600875008,23023382528,0,12288,0,1,11106,66,0,0,0,4579,10527,12,13,0,0,0
25-04 15:02:18,3.564,0.156,96.218,0.063,0,3061694464,106930233344,600875008,23023382528,0,12288,0,2,8460,0,0,0,0,4619,6567,12,13,0,0,0
25-04 15:02:19,3.565,0.094,96.341,0,0,3080814592,106911113216,600875008,23023382528,0,0,0,0,8166,110,0,0,0,4643,6642,12,13,0,0,0
25-04 15:02:20,2.563,0.625,96.812,0,0,3004956672,106986971136,600875008,23023382528,0,0,0,0,117042,96984704,0,0,0,7584,12670,12,13,0,0,0
25-04 15:02:21,0.314,0.533,99.153,0,0,2903994368,107087933440,600875008,23023382528,0,0,0,0,181260,202979518,0,0,0,7038,6755,12,13,0,0,0
25-04 15:02:22,0.564,0.751,98.685,0,0,2587082752,107404845056,600875008,23023382528,0,0,0,0,375272,390411565,0,0,0,8596,6899,12,11,0,0,1
25-04 15:02:23,0.282,0.313,99.312,0.094,0,2270334976,107721584640,600883200,23023382528,0,36864,0,4,11358,2409893,0,0,0,4180,6617,12,11,0,0,0
25-04 15:02:24,0.969,0.563,98.468,0,0,2271010816,107720908800,600883200,23023382528,0,0,0,0,8946,110,0,0,0,4527,10214,12,11,0,0,0
25-04 15:02:25,0.126,0.126,99.749,0,0,2271019008,107720900608,600883200,23023382528,0,0,0,0,9900,0,0,0,0,4224,6515,12,11,0,0,0
25-04 15:02:26,0.313,0.157,99.530,0,0,2271076352,107720843264,600883200,23023382528,0,0,0,0,9178,174,0,0,0,4169,6546,12,11,0,0,0
25-04 15:02:27,0.657,0.438,98.905,0,0,2271727616,107720192000,600883200,23023382528,0,0,0,0,10080,0,0,0,0,4571,10657,12,11,0,0,0
25-04 15:02:28,0.438,0.125,99.406,0.031,0,2271059968,107720859648,600883200,23023382528,0,12288,0,2,8640,0,0,0,0,4249,6553,12,11,0,0,0
25-04 15:02:29,0.344,0.219,99.437,0,0,2271117312,107720802304,600883200,23023382528,0,0,0,0,11766,110,0,0,0,4246,6514,12,11,0,0,0
25-04 15:02:30,0.282,0.157,99.562,0,0,2271084544,107720835072,600883200,23023382528,0,0,0,0,8940,0,0,0,0,4065,6524,12,11,0,0,0
25-04 15:02:31,0.471,0.345,99.184,0,0,2270900224,107721019392,600883200,23023382528,0,0,0,0,10018,66,0,0,0,4490,10676,12,11,0,0,0
25-04 15:02:32,0.313,0.219,99.468,0,0,2270842880,107721076736,600883200,23023382528,0,0,0,0,10800,0,0,0,0,4087,6532,12,11,0,0,0
25-04 15:02:33,0.375,0.219,99.343,0.063,0,2270908416,107721011200,600883200,23023382528,0,12288,0,2,8820,0,0,0,0,4101,6533,12,11,0,0,0
25-04 15:02:34,0.783,0.470,98.748,0,0,2271358976,107720560640,600883200,23023382528,0,0,0,0,9186,110,0,0,0,4568,10451,12,11,0,0,0
25-04 15:02:35,0.345,0.188,99.467,0,0,2271031296,107720888320,600883200,23023382528,0,0,0,0,10440,0,0,0,0,4638,6666,12,11,0,0,0
25-04 15:02:36,0.188,0.157,99.655,0,0,2270998528,107720921088,600883200,23023382528,0,0,0,0,8338,66,0,0,0,4194,6503,12,11,0,0,0
25-04 15:02:37,0.188,0.157,99.655,0,0,2270257152,107721662464,600883200,23023382528,0,0,0,0,10320,0,0,0,0,4125,6560,12,11,0,0,0
25-04 15:02:38,0.626,0.438,98.904,0.031,0,2270191616,107721728000,600883200,23023382528,0,12288,0,2,8640,54,0,0,0,4512,10624,12,11,0,0,0
25-04 15:02:39,0.595,0.157,99.248,0,0,2270195712,107721723904,600883200,23023382528,0,0,0,0,9066,110,0,0,0,4283,6717,12,11,0,0,0
25-04 15:02:40,0.313,0.094,99.593,0,0,2269888512,107722031104,600883200,23023382528,0,0,0,0,8520,54,0,0,0,4148,6538,12,11,0,0,0
25-04 15:02:41,0.564,0.376,99.060,0,0,2270011392,107721900032,600883200,23023390720,0,0,0,0,9598,66,0,0,0,4497,10579,12,11,0,0,0
25-04 15:02:42,0.282,0.094,99.624,0,0,2269663232,107722248192,600883200,23023390720,0,0,0,0,8520,0,0,0,0,4234,6563,12,11,0,0,0
25-04 15:02:43,0.282,0.094,99.593,0.031,0,2269671424,107722240000,600883200,23023390720,0,16384,0,3,8820,0,0,0,0,4142,6609,12,11,0,0,0
25-04 15:02:44,0.345,0.094,99.562,0,0,2269646848,107722264576,600883200,23023390720,0,0,0,0,9786,110,0,0,0,4063,6514,12,11,0,0,0
25-04 15:02:45,0.563,0.469,98.967,0,0,2269429760,107722481664,600883200,23023390720,0,0,0,0,8400,0,0,0,0,4333,10585,12,11,0,0,0
25-04 15:02:46,0.345,0.125,99.499,0.031,0,2269446144,107722465280,600891392,23023382528,0,12288,0,2,11938,66,0,0,0,4001,6530,12,11,0,0,0
25-04 15:02:47,0.188,0.219,99.593,0,0,2269446144,107722457088,600891392,23023390720,0,0,0,0,8100,0,0,0,0,4025,6579,12,11,0,0,0
25-04 15:02:48,0.657,0.407,98.905,0.031,0,2269929472,107721973760,600891392,23023390720,0,16384,0,3,9600,0,0,0,0,4436,10558,12,11,0,0,0
25-04 15:02:49,0.689,0.407,98.905,0,0,2269908992,107721994240,600891392,23023390720,0,0,0,0,7866,110,0,0,0,4363,6613,12,11,0,0,0
25-04 15:02:50,0.188,0.157,99.655,0,0,2269908992,107721994240,600891392,23023390720,0,0,0,0,7740,0,0,0,0,3984,6513,12,11,0,0,0
25-04 15:02:51,0.219,0.125,99.655,0,0,2269868032,107722035200,600891392,23023390720,0,0,0,0,9658,66,0,0,0,4024,6596,12,11,0,0,0
25-04 15:02:52,0.408,0.471,99.122,0,0,2270912512,107720990720,600891392,23023390720,0,0,0,0,7680,0,0,0,0,4255,10606,12,11,0,0,0
25-04 15:02:53,0.188,0.251,99.530,0.031,0,2270801920,107721101312,600891392,23023390720,0,28672,0,6,9600,0,0,0,0,3898,6549,12,11,0,0,0
25-04 15:02:54,0.188,0.188,99.624,0,0,2270777344,107721125888,600891392,23023390720,0,0,0,0,8826,110,0,0,0,3977,6541,12,11,0,0,0
25-04 15:02:55,0.345,0.345,99.310,0,0,2269896704,107722006528,600891392,23023390720,0,0,0,0,8894,74,0,0,0,4191,8911,12,11,1,0,0
25-04 15:02:56,0.345,0.251,99.404,0,0,2271330304,107720572928,600891392,23023390720,0,0,0,0,10253,173,0,0,0,4221,8284,12,12,0,0,0
25-04 15:02:57,0.344,0.313,99.343,0,0,2271346688,107720556544,600891392,23023390720,0,0,0,0,11851,1698,0,0,0,4286,6546,12,12,0,0,0
25-04 15:02:58,0.438,0.156,99.343,0.063,0,2271047680,107720855552,600891392,23023390720,0,12288,0,2,11638,845,0,0,0,4228,6717,12,11,0,0,0
25-04 15:02:59,0.657,0.469,98.874,0,0,2271424512,107720478720,600891392,23023390720,0,0,0,0,10086,110,0,0,0,4320,10766,12,11,0,0,0
25-04 15:03:00,0.282,0.094,99.624,0,0,2270584832,107721318400,600891392,23023390720,0,0,0,0,9120,0,0,0,0,3902,6519,12,11,0,0,0
25-04 15:03:01,0.282,0.188,99.530,0,0,2270326784,107721576448,600891392,23023390720,0,0,0,0,9898,66,0,0,0,3988,6546,12,11,0,0,0
25-04 15:03:02,0.157,0.282,99.561,0,0,2269413376,107722489856,600891392,23023390720,0,0,0,0,9780,0,0,0,0,3936,6736,12,11,0,0,0
25-04 15:03:03,0.626,0.251,99.092,0.031,0,2270101504,107721801728,600891392,23023390720,0,28672,0,2,9480,0,0,0,0,4502,10504,12,11,0,0,0
25-04 15:03:04,0.157,0.125,99.718,0,0,2269843456,107722059776,600891392,23023390720,0,0,0,0,8406,164,0,0,0,4111,6509,12,11,0,0,0
25-04 15:03:05,0.125,0.188,99.687,0,0,2269802496,107722100736,600891392,23023390720,0,0,0,0,9600,0,0,0,0,4188,6495,12,11,0,0,0
25-04 15:03:06,0.657,0.469,98.874,0,0,2270834688,107721068544,600891392,23023390720,0,0,0,0,8938,66,0,0,0,4534,10617,12,11,0,0,0
25-04 15:03:07,0.157,0.282,99.562,0,0,2270068736,107721834496,600891392,23023390720,0,0,0,0,10020,0,0,0,0,4313,6612,12,11,0,0,0
25-04 15:03:08,0.188,0.219,99.530,0.063,0,2270052352,107721850880,600891392,23023390720,0,12288,0,2,7380,0,0,0,0,4235,6528,12,11,0,0,0
25-04 15:03:09,0.251,0.157,99.593,0,0,2270044160,107721859072,600891392,23023390720,0,0,0,0,8886,110,0,0,0,4289,6560,12,11,0,0,0
25-04 15:03:10,0.501,0.470,99.029,0,0,2269818880,107722084352,600891392,23023390720,0,0,0,0,10500,0,0,0,0,4353,10583,12,11,0,0,0
25-04 15:03:11,0.188,0.313,99.499,0,0,2269712384,107722190848,600891392,23023390720,0,0,0,0,11398,66,0,0,0,4101,6568,12,11,0,0,0
25-04 15:03:12,0.219,0.157,99.624,0,0,2269696000,107722207232,600891392,23023390720,0,0,0,0,10146,254,0,0,0,3958,6519,12,11,0,0,0
25-04 15:03:13,0.532,0.501,98.935,0.031,0,2270277632,107721625600,600891392,23023390720,0,24576,0,3,8760,0,0,0,0,4322,10633,12,11,0,0,0
25-04 15:03:14,0.375,0.188,99.437,0,0,2269413376,107722489856,600891392,23023390720,0,0,0,0,9666,110,0,0,0,3797,6543,12,11,0,0,0
25-04 15:03:15,0.251,0.188,99.562,0,0,2269188096,107722715136,600891392,23023390720,0,0,0,0,9780,0,0,0,0,3773,6575,12,11,0,0,0
25-04 15:03:16,0.188,0.157,99.655,0,0,2269179904,107722723328,600891392,23023390720,0,0,0,0,10918,66,0,0,0,3511,6350,12,11,0,0,0
25-04 15:03:17,0.627,0.470,98.903,0,0,2269974528,107721928704,600891392,23023390720,0,0,0,0,10380,0,0,0,0,3906,10398,12,11,0,0,0
25-04 15:03:18,0.501,0.219,99.249,0.031,0,2269941760,107721961472,600891392,23023390720,0,12288,0,2,8580,0,0,0,0,3400,6348,12,11,0,0,0
25-04 15:03:19,0.189,0.094,99.654,0.063,0,2269908992,107721994240,600899584,23023382528,0,24576,0,2,9126,110,0,0,0,3312,6378,12,11,0,0,0
25-04 15:03:20,0.439,0.596,98.965,0,0,2269597696,107722297344,600899584,23023390720,0,0,0,0,8760,0,0,0,0,3703,10435,12,11,0,0,0
25-04 15:03:21,0.189,0.094,99.717,0,0,2269048832,107722846208,600899584,23023390720,0,0,0,0,10078,66,0,0,0,3407,6354,12,11,0,0,0
25-04 15:03:22,0.282,0.313,99.405,0,0,2268766208,107723128832,600899584,23023390720,0,0,0,0,9840,0,0,0,0,3614,6447,12,11,0,0,0
25-04 15:03:23,0.157,0.126,99.686,0.031,0,2268549120,107723345920,600899584,23023390720,0,12288,0,2,9300,0,0,0,0,3629,6566,12,11,0,0,0
25-04 15:03:24,0.564,0.470,98.966,0,0,2269138944,107722756096,600899584,23023390720,0,0,0,0,8706,110,0,0,0,3998,10621,12,11,0,0,0
25-04 15:03:25,0.344,0.282,99.374,0,0,2269138944,107722756096,600899584,23023390720,0,0,0,0,10560,0,0,0,0,3637,6490,12,11,0,0,0
25-04 15:03:26,0.313,0.125,99.561,0,0,2269130752,107722764288,600899584,23023390720,0,0,0,0,10918,66,0,0,0,3531,6467,12,11,0,0,0
25-04 15:03:27,13.855,1.162,84.983,0,0,2445340672,107546554368,600899584,23023390720,0,0,0,0,54028,380836,0,0,0,23524,53251,12,13,0,0,0
25-04 15:03:28,30.463,1.503,68.003,0.031,0,3080388608,106911506432,600899584,23023390720,0,12288,0,2,13038,197894,0,0,0,8793,8845,12,13,0,0,0
25-04 15:03:29,23.944,1.502,74.491,0.063,0,3305947136,106685947904,600899584,23023390720,0,167936,0,40,9198,938,0,0,0,8569,6791,12,13,0,0,0
25-04 15:03:30,21.766,0.720,77.513,0,0,2987909120,107003985920,600899584,23023390720,0,0,0,0,11280,0,0,0,0,6950,6620,12,13,0,0,0
25-04 15:03:31,18.822,0.783,80.395,0,0,2966142976,107025752064,600899584,23023390720,0,0,0,0,10354,2670,0,0,0,7002,10038,12,13,0,0,0
25-04 15:03:32,3.318,0.282,96.401,0,0,2987061248,107004833792,600899584,23023390720,0,0,0,0,8940,0,0,0,0,4557,6585,12,13,0,0,0
25-04 15:03:33,3.405,0.406,96.126,0.062,0,3224195072,106767699968,600899584,23023390720,0,12288,0,2,8280,0,0,0,0,4671,6573,12,13,0,0,0
25-04 15:03:34,3.961,0.437,95.602,0,0,3259858944,106732036096,600899584,23023390720,0,16384,0,4,10326,110,0,0,0,5139,10556,12,13,0,0,0
25-04 15:03:35,3.684,0.250,96.066,0,0,3085975552,106905919488,600899584,23023390720,0,0,0,0,10200,0,0,0,0,4993,6636,12,13,0,0,0
25-04 15:03:36,3.649,0.312,96.039,0,0,3103543296,106888339456,600899584,23023398912,0,0,0,0,10378,66,0,0,0,4825,6554,12,13,0,0,0
25-04 15:03:37,3.684,0.156,96.160,0,0,3122106368,106869776384,600899584,23023398912,0,0,0,0,10216,132,0,0,0,4947,6559,12,13,0,0,0
25-04 15:03:38,3.931,0.437,95.601,0.031,0,3140751360,106851131392,600899584,23023398912,0,12288,0,2,9840,0,0,0,0,5241,10618,12,13,0,0,0
25-04 15:03:39,2.975,0.626,96.398,0,0,3286339584,106705543168,600899584,23023398912,0,0,0,0,8106,110,0,0,0,4542,6630,12,13,0,0,0
25-04 15:03:40,3.443,0.250,96.307,0,0,3104108544,106887774208,600899584,23023398912,0,0,0,0,9420,0,0,0,0,4528,6556,12,13,0,0,0
25-04 15:03:41,3.630,0.438,95.901,0.031,0,3123134464,106868748288,600907776,23023390720,0,12288,0,2,9358,66,0,0,0,4895,10624,12,13,0,0,0
25-04 15:03:42,3.352,0.157,96.491,0,0,3142381568,106849492992,600907776,23023398912,0,0,0,0,11520,0,0,0,0,4419,6546,12,13,0,0,0
25-04 15:03:43,3.864,0.187,95.918,0.031,0,3161976832,106829897728,600907776,23023398912,0,12288,0,2,8460,0,0,0,0,4660,6621,12,13,0,0,0
25-04 15:03:44,2.974,0.595,96.431,0,0,3328692224,106663182336,600907776,23023398912,0,0,0,0,9726,110,0,0,0,4308,6547,12,13,0,0,0
25-04 15:03:45,3.352,0.783,95.865,0,0,3095224320,106896650240,600907776,23023398912,0,0,0,0,7440,0,0,0,0,4745,10604,12,13,0,0,0
25-04 15:03:46,3.315,0.281,96.404,0,0,3114594304,106877280256,600907776,23023398912,0,0,0,0,10498,66,0,0,0,4172,6543,12,13,0,0,0
25-04 15:03:47,3.471,0.156,96.373,0,0,3132899328,106858975232,600907776,23023398912,0,0,0,0,8002,198,0,0,0,4210,6602,12,13,0,0,0
25-04 15:03:48,3.690,0.375,95.872,0.063,0,3150680064,106841194496,600907776,23023398912,0,12288,0,2,8280,0,0,0,0,4481,10501,12,13,0,0,0
25-04 15:03:49,3.495,0.437,96.069,0,0,3255316480,106736558080,600907776,23023398912,0,16384,0,4,9666,110,0,0,0,4595,6578,12,13,0,0,0
25-04 15:03:50,3.462,0.593,95.945,0,0,3082723328,106909151232,600907776,23023398912,0,0,0,0,11580,0,0,0,0,4597,6565,12,13,0,0,0
25-04 15:03:51,3.745,0.125,96.130,0,0,3101253632,106890620928,600907776,23023398912,0,0,0,0,9598,66,0,0,0,4624,6632,12,13,0,0,0
25-04 15:03:52,4.431,0.374,95.195,0,0,3120066560,106871808000,600907776,23023398912,0,0,0,0,9300,0,0,0,0,5120,9442,12,13,0,0,0
25-04 15:03:53,3.807,0.094,96.069,0.031,0,3139121152,106852753408,600907776,23023398912,0,12288,0,2,9480,0,0,0,0,4496,6564,12,13,0,0,0
25-04 15:03:54,3.532,0.156,96.311,0,0,3158773760,106833100800,600907776,23023398912,0,0,0,0,9366,110,0,0,0,4096,6532,12,13,0,0,0
25-04 15:03:55,3.347,0.845,95.809,0,0,3141025792,106850848768,600907776,23023398912,0,0,0,0,10980,0,0,0,0,4755,10625,12,13,0,0,0
25-04 15:03:56,3.379,0.250,96.370,0,0,3092512768,106899353600,600907776,23023398912,0,0,0,0,9358,66,0,0,0,4279,6546,12,13,0,0,0
