"Dstat 0.8.0 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","node-0.2node-bare.cs740-uwmadison-pg0.wisc.cloudlab.us",,,,"User:","sarthi"
"Cmdline:","dstat -t --cpu --mem --disk --io --net --int --sys --tcp --top-io --noheaders --nocolor --output /mnt/Work/FlexPushdownDB-Dev/logs/ffsa_latest_2_1650916080_dstat.txt",,,,"Date:","25 Apr 2022 14:48:01 CDT"
"system","total cpu usage",,,,,"memory usage",,,,"dsk/total",,"io/total",,"net/total",,"interrupts",,,"system",,"tcp sockets",,,,,
"time","usr","sys","idl","wai","stl","used","free","buff","cach","read","writ","read","writ","recv","send","157","158","159","int","csw","lis","act","syn","tim","clo"
25-04 15:01:37,31.183,2.335,66.390,0.092,0,12740444160,57324347392,1419927552,59709227008,0,45056,0,4,9540,0,1,1,0,233220,19219,20,13,0,0,0
25-04 15:01:38,29.339,3.472,67.189,0,0,12705861632,57358622720,1419927552,59709530112,0,0,0,0,8886,118,0,0,0,277397,26278,20,13,0,0,0
25-04 15:01:39,31.379,1.750,66.871,0,0,12673122304,57390952448,1419927552,59709927424,0,0,0,0,9012,228,1,1,0,44056,13381,20,13,0,0,0
25-04 15:01:40,31.493,1.441,67.035,0.031,0,12660379648,57403191296,1419927552,59710423040,0,2666496,0,29,8946,66,0,0,0,94641,25299,20,13,0,0,0
25-04 15:01:41,19.621,3.823,76.556,0,0,7871266816,62191828992,1419927552,59710889984,0,983040,0,4,226752,360068,1,1,0,109312,169385,20,13,0,0,0
25-04 15:01:42,8.078,1.437,90.421,0.064,0,7891124224,62170198016,1419931648,59712614400,0,155648,0,4,410842,715776,0,0,0,61189,133657,20,13,0,0,0
25-04 15:01:43,0.878,0.690,98.433,0,0,7894024192,62167298048,1419931648,59712614400,0,0,0,0,10440,0,1,1,0,9276,15070,20,13,0,0,0
25-04 15:01:44,1.412,0.847,97.742,0,0,7895465984,62165856256,1419931648,59712614400,0,0,0,0,9798,294,0,0,0,9881,19621,20,13,0,0,0
25-04 15:01:45,0.814,0.689,98.465,0.031,0,7892455424,62168866816,1419931648,59712614400,0,2424832,0,29,9540,0,1,1,0,9168,13440,20,13,0,0,0
25-04 15:01:46,1.066,0.878,98.056,0,0,7894360064,62166962176,1419931648,59712614400,0,0,0,0,8524,132,0,0,0,11468,16706,20,13,0,0,0
25-04 15:01:47,0.722,0.440,98.744,0.094,0,7893164032,62168158208,1419931648,59712614400,0,81920,0,4,9216,370,1,1,0,9350,13529,20,13,0,0,0
25-04 15:01:48,1.884,1.130,96.986,0,0,7891603456,62169718784,1419931648,59712614400,0,0,0,0,9360,0,0,0,0,10300,21038,20,13,0,0,0
25-04 15:01:49,0.441,0.566,98.993,0,0,7891103744,62170218496,1419931648,59712614400,0,0,0,0,9924,360,1,1,0,9238,13398,20,13,0,0,0
25-04 15:01:50,0.815,0.846,98.339,0,0,7891587072,62169735168,1419931648,59712614400,0,0,0,0,8100,0,0,0,0,9132,14793,20,13,0,0,0
25-04 15:01:51,0.660,0.660,98.680,0,0,7888506880,62172815360,1419931648,59712614400,0,0,0,0,10272,362,1,1,0,9059,14901,20,13,0,0,0
25-04 15:01:52,0.943,1.037,97.958,0.063,0,7888089088,62173233152,1419931648,59712614400,0,28672,0,4,8294,348,0,0,0,9481,18848,20,13,0,0,0
25-04 15:01:53,0.753,0.910,98.336,0,0,7888064512,62173257728,1419931648,59712614400,0,0,0,0,8880,0,1,1,0,9367,16313,20,13,0,0,0
25-04 15:01:54,0.752,0.470,98.778,0,0,7887265792,62174056448,1419931648,59712614400,0,0,0,0,8298,294,0,0,0,8851,13421,20,13,0,0,0
25-04 15:01:55,1.473,0.815,97.712,0,0,7883653120,62177669120,1419931648,59712614400,0,0,0,0,8820,0,1,1,0,9757,16031,20,13,0,0,0
25-04 15:01:56,0.972,0.910,98.118,0,0,7882067968,62179254272,1419931648,59712614400,0,0,0,0,8944,132,0,0,0,9744,18731,20,13,0,0,0
25-04 15:01:57,1.629,0.752,97.526,0.094,0,7881781248,62179540992,1419931648,59712614400,0,28672,0,4,9672,220,1,1,0,10021,15835,20,13,0,0,0
25-04 15:01:58,0.752,0.564,98.683,0,0,7880724480,62180597760,1419931648,59712614400,0,0,0,0,7860,0,0,0,0,9334,13449,20,13,0,0,0
25-04 15:01:59,0.815,0.721,98.463,0,0,7879475200,62181847040,1419931648,59712614400,0,0,0,0,7698,294,1,1,0,9217,15067,20,13,0,0,0
25-04 15:02:00,1.441,1.034,97.525,0,0,7875919872,62185402368,1419931648,59712614400,0,0,0,0,6600,0,0,0,0,9856,19557,20,13,0,0,0
25-04 15:02:01,0.846,0.470,98.685,0,0,7874457600,62186864640,1419931648,59712614400,0,0,0,0,9978,616,1,1,0,9213,13478,20,13,0,0,0
25-04 15:02:02,0.879,0.816,98.243,0.063,0,7874777088,62186541056,1419935744,59712614400,0,28672,0,4,9074,348,0,0,0,9797,16470,20,13,0,0,0
25-04 15:02:03,0.815,0.470,98.715,0,0,7871860736,62189457408,1419935744,59712614400,0,0,0,0,9240,0,1,1,0,9691,13435,20,13,0,0,0
25-04 15:02:04,1.661,1.222,97.117,0,0,7870210048,62191108096,1419935744,59712614400,0,0,0,0,8364,396,0,0,0,10402,21131,20,13,0,0,0
25-04 15:02:05,0.690,0.565,98.745,0,0,7868686336,62192623616,1419935744,59712622592,0,0,0,0,9600,0,1,1,0,9728,13388,20,13,0,0,0
25-04 15:02:06,1.066,0.784,98.150,0,0,7868411904,62192898048,1419935744,59712622592,0,0,0,0,9424,186,0,0,0,9893,16754,20,13,0,0,0
25-04 15:02:07,0.878,0.690,98.338,0.094,0,7867428864,62193872896,1419943936,59712622592,0,32768,0,4,8296,202,1,1,0,9327,16371,20,13,0,0,0
25-04 15:02:08,1.346,0.939,97.714,0,0,7873130496,62188171264,1419943936,59712622592,0,0,0,0,9420,54,0,0,0,10444,17508,20,13,0,0,0
25-04 15:02:09,1.186,0.687,98.127,0,0,7866142720,62195159040,1419943936,59712622592,0,0,0,0,9738,294,1,1,0,9507,14837,20,13,0,0,0
25-04 15:02:10,0.689,0.627,98.684,0,0,7865069568,62196232192,1419943936,59712622592,0,0,0,0,9120,58,0,0,0,9009,13398,20,13,1,0,0
25-04 15:02:11,1.877,1.252,96.871,0,0,7865176064,62196125696,1419943936,59712622592,0,0,0,0,9612,420,1,1,0,9955,21586,20,13,0,0,0
25-04 15:02:12,1.031,0.531,98.344,0.094,0,7865294848,62196006912,1419943936,59712622592,0,28672,0,4,9674,348,0,0,0,8867,13459,20,13,0,0,0
25-04 15:02:13,1.221,0.876,97.903,0,0,7866503168,62194798592,1419943936,59712622592,0,0,0,0,9120,0,1,1,0,9372,16972,20,13,0,0,0
25-04 15:02:14,0.627,0.564,98.809,0,0,7865720832,62195580928,1419943936,59712622592,0,0,0,0,9318,294,0,0,0,8876,13451,20,13,0,0,0
25-04 15:02:15,1.508,1.319,97.173,0,0,7863463936,62197837824,1419943936,59712622592,0,0,0,0,11820,54,1,1,0,9421,20851,20,13,0,0,0
25-04 15:02:16,0.691,0.503,98.806,0,0,7862124544,62199177216,1419943936,59712622592,0,8192,0,2,9724,132,0,0,0,8897,13459,20,13,0,0,0
25-04 15:02:17,0.909,0.972,98.024,0.094,0,7861772288,62199525376,1419948032,59712622592,0,36864,0,4,11546,382,1,1,0,9065,16387,20,13,0,0,0
25-04 15:02:18,0.722,0.440,98.838,0,0,7861239808,62200057856,1419948032,59712622592,0,0,0,0,8100,0,0,0,0,9019,13318,20,13,0,0,0
25-04 15:02:19,1.757,1.129,97.114,0,0,7860269056,62201028608,1419948032,59712622592,0,0,0,0,11836,1968,1,1,0,11100,22369,20,13,0,0,0
25-04 15:02:20,3.662,1.252,95.086,0,0,7957757952,62103539712,1419948032,59712622592,0,0,0,0,46502526,88991242,0,0,0,12508,20445,20,13,0,0,0
25-04 15:02:21,17.634,1.694,80.671,0,0,8447373312,61613924352,1419948032,59712622592,0,57344,0,14,253979304,486228046,1,1,0,23987,24805,20,13,0,0,0
25-04 15:02:22,27.573,1.622,70.742,0.062,0,8831066112,61230202880,1419956224,59712638976,0,57344,0,4,201280290,385335526,0,0,0,44460,19519,20,13,0,0,0
25-04 15:02:23,30.575,1.718,67.708,0,0,8989519872,61071704064,1419956224,59712684032,0,0,0,0,192218512,367991444,1,1,0,23414,19767,20,13,0,0,0
25-04 15:02:24,31.681,1.509,66.810,0,0,9192804352,60868390912,1419956224,59712712704,0,0,0,0,9444,396,0,0,0,7822,10600,20,13,0,0,0
25-04 15:02:25,31.254,1.537,67.210,0,0,9398099968,60663095296,1419956224,59712712704,0,0,0,0,8940,0,1,1,0,5749,6214,20,13,0,0,0
25-04 15:02:26,29.938,1.393,68.669,0,0,9661952000,60398931968,1419956224,59713015808,0,0,0,0,9724,132,0,0,0,24043,33774,20,13,0,0,0
25-04 15:02:27,30.912,2.110,66.884,0.093,0,9868967936,60191883264,1419956224,59713048576,0,65536,0,4,15364,3142,1,1,0,43307,25478,20,13,0,0,0
25-04 15:02:28,30.952,1.755,67.293,0,0,10147000320,59913850880,1419956224,59713048576,0,0,0,0,9060,0,0,0,0,41934,11018,20,13,0,0,0
25-04 15:02:29,29.249,2.916,67.835,0,0,10538831872,59521884160,1419956224,59713183744,0,0,0,0,11838,294,1,1,0,66095,30911,20,13,0,0,0
25-04 15:02:30,20.952,1.597,77.451,0,0,10627174400,59433328640,1419956224,59713351680,0,0,0,0,8580,0,0,0,0,78738,25031,20,13,0,0,0
25-04 15:02:31,19.943,1.099,78.957,0,0,10695274496,59365228544,1419956224,59713351680,0,0,0,0,10984,132,1,1,0,42411,18873,20,13,0,0,0
25-04 15:02:32,19.206,1.501,79.199,0.094,0,10760994816,59299504128,1419960320,59713351680,0,65536,0,5,12916,1864,0,0,0,50975,17089,20,13,0,0,0
25-04 15:02:33,19.134,1.433,79.433,0,0,10881552384,59178946560,1419960320,59713351680,0,0,0,0,9558,198,1,1,0,50522,13760,20,13,0,0,0
25-04 15:02:34,19.776,1.645,78.578,0,0,10894888960,59165589504,1419960320,59713372160,0,0,0,0,9596,759,0,0,0,41469,19009,20,13,0,0,0
25-04 15:02:35,18.746,1.435,79.819,0,0,11048706048,59011747840,1419960320,59713396736,0,0,0,0,10560,0,1,1,0,31617,12324,20,13,0,0,0
25-04 15:02:36,19.564,1.776,78.660,0,0,11111612416,58948808704,1419960320,59713429504,0,12288,0,1,8344,186,0,0,0,19139,16665,20,13,0,0,0
25-04 15:02:37,19.457,0.625,79.794,0.125,0,11235291136,58825109504,1419964416,59713445888,0,86016,0,5,9246,220,1,1,0,11740,12486,20,13,0,0,0
25-04 15:02:38,20.305,1.215,78.480,0,0,11359285248,58701115392,1419964416,59713445888,0,0,0,0,10020,0,0,0,0,11418,20517,20,13,0,0,0
25-04 15:02:39,19.796,0.960,79.244,0,0,11619971072,58440429568,1419964416,59713445888,0,0,0,0,8658,294,1,1,0,11352,12385,20,13,0,0,0
25-04 15:02:40,25.525,1.731,72.744,0,0,11889287168,58171097088,1419964416,59713462272,0,0,0,0,8820,0,0,0,0,60519,13190,20,13,0,0,0
25-04 15:02:41,31.811,0.864,67.325,0,0,11851051008,58209320960,1419964416,59713474560,0,0,0,0,10264,132,1,1,0,15291,7463,20,13,0,0,0
25-04 15:02:42,32.287,1.200,66.420,0.092,0,12016689152,58043682816,1419964416,59713474560,0,36864,0,4,7986,220,0,0,0,12396,13428,20,13,0,0,0
25-04 15:02:43,31.511,1.382,67.107,0,0,12267687936,57792667648,1419964416,59713490944,0,0,0,0,8594,54,1,1,0,18390,10261,20,13,0,0,0
25-04 15:02:44,31.764,1.077,67.159,0,0,12328022016,57732317184,1419964416,59713507328,0,0,0,0,9924,396,0,0,0,17081,8797,20,13,0,0,0
25-04 15:02:45,31.368,1.358,67.274,0,0,12404023296,57656315904,1419964416,59713507328,0,0,0,0,9240,0,1,1,0,25154,9334,20,13,0,0,0
25-04 15:02:46,31.853,1.264,66.883,0,0,12544299008,57516023808,1419964416,59713523712,0,0,0,0,11224,132,0,0,0,32391,12840,20,13,0,0,0
25-04 15:02:47,30.762,2.151,66.994,0.092,0,12530999296,57529319424,1419968512,59713523712,0,53248,0,6,8706,118,1,1,0,221138,7305,20,13,0,0,0
25-04 15:02:48,31.597,1.532,66.871,0,0,12621557760,57438752768,1419968512,59713523712,0,0,0,0,9649,1787,0,0,0,96874,6011,20,13,0,0,1
25-04 15:02:49,31.677,1.288,67.035,0,0,12750757888,57309536256,1419968512,59713536000,0,0,0,0,9396,462,1,1,0,65007,5230,20,13,0,1,0
25-04 15:02:50,31.957,2.294,65.749,0,0,12797431808,57262862336,1419968512,59713536000,0,0,0,0,8040,0,0,0,0,133403,13802,20,13,0,1,0
25-04 15:02:51,31.177,1.778,67.045,0,0,12858826752,57201467392,1419968512,59713536000,0,0,0,0,8025,313,0,0,0,129240,12890,20,14,0,1,0
25-04 15:02:52,32.058,1.102,66.810,0.031,0,12927123456,57133170688,1419968512,59713536000,0,49152,0,4,10834,172,1,1,0,64344,8069,20,14,0,1,0
25-04 15:02:53,31.956,1.500,66.544,0,0,12965400576,57094893568,1419968512,59713536000,0,0,0,0,10749,1686,0,0,0,75722,14621,20,14,0,1,0
25-04 15:02:54,31.323,1.990,66.687,0,0,12985786368,57074507776,1419968512,59713536000,0,0,0,0,8786,1051,1,1,0,119497,11818,20,13,1,1,0
25-04 15:02:55,31.392,1.594,67.014,0,0,13050220544,57010073600,1419968512,59713536000,0,0,0,0,9252,66,0,0,0,100128,11104,20,13,0,1,0
25-04 15:02:56,31.445,1.745,66.810,0,0,13155454976,56904839168,1419968512,59713536000,0,0,0,0,9064,132,1,1,0,85546,7833,20,13,0,1,0
25-04 15:02:57,32.639,1.318,65.952,0.092,0,13148749824,56911540224,1419972608,59713536000,0,1069056,0,27,10320,0,0,0,0,33442,15735,20,13,0,1,0
25-04 15:02:58,31.055,1.931,67.014,0,0,13117448192,56942833664,1419972608,59713544192,0,0,0,0,11766,118,1,1,0,168612,12974,20,13,0,1,0
25-04 15:02:59,31.380,1.626,66.994,0,0,13158379520,56901902336,1419972608,59713544192,0,0,0,0,9738,330,0,0,0,112261,9707,20,13,0,1,0
25-04 15:03:00,31.590,1.230,67.179,0,0,13198684160,56861597696,1419972608,59713544192,0,0,0,0,8646,66,1,1,0,98001,9543,20,13,0,1,0
25-04 15:03:01,31.705,1.874,66.421,0,0,13257269248,56803012608,1419972608,59713544192,0,0,0,0,10690,386,0,0,0,160263,12069,20,13,0,1,0
25-04 15:03:02,31.114,1.902,66.892,0.092,0,13332733952,56727543808,1419976704,59713544192,0,32768,0,4,10152,220,1,1,0,185623,5307,20,13,0,1,0
25-04 15:03:03,31.471,1.412,67.117,0,0,13415849984,56644427776,1419976704,59713544192,0,0,0,0,8940,0,0,0,0,119242,12836,20,13,0,1,0
25-04 15:03:04,31.722,1.530,66.748,0,0,13429530624,56630747136,1419976704,59713544192,0,0,0,0,9198,294,1,1,0,98083,8927,20,13,0,1,0
25-04 15:03:05,31.768,2.087,66.145,0,0,13458948096,56601329664,1419976704,59713544192,0,0,0,0,9480,0,0,0,0,109208,22568,20,13,0,1,0
25-04 15:03:06,31.394,1.838,66.769,0,0,13533859840,56526417920,1419976704,59713544192,0,0,0,0,9484,132,1,1,0,206097,8644,20,13,0,1,0
25-04 15:03:07,31.710,1.409,66.820,0.061,0,13573976064,56486293504,1419976704,59713544192,0,266240,0,58,9786,118,0,0,0,72112,11006,20,13,0,1,0
25-04 15:03:08,31.382,1.594,67.024,0,0,13584875520,56475394048,1419976704,59713544192,0,0,0,0,7920,0,1,1,0,149609,13434,20,13,0,1,0
25-04 15:03:09,31.953,1.595,66.452,0,0,13628370944,56431898624,1419976704,59713544192,0,0,0,0,8292,228,0,0,0,112942,15104,20,13,0,1,0
25-04 15:03:10,31.003,2.116,66.881,0,0,13700399104,56359870464,1419976704,59713544192,0,0,0,0,11286,66,1,1,0,83749,11734,20,13,0,1,0
25-04 15:03:11,31.263,1.866,66.871,0,0,13751898112,56308359168,1419976704,59713556480,0,0,0,0,11164,132,0,0,0,141917,9480,20,13,0,1,0
25-04 15:03:12,31.081,1.689,67.138,0.092,0,13709430784,56350810112,1419980800,59713568768,0,36864,0,4,10386,118,1,1,0,111426,7483,20,13,0,1,0
25-04 15:03:13,31.436,1.938,66.626,0,0,13662969856,56397201408,1419980800,59713634304,0,0,0,0,9488,27100,0,0,0,116755,24679,20,13,0,1,0
25-04 15:03:14,31.310,1.387,67.304,0,0,13616988160,56443170816,1419980800,59713646592,0,0,0,0,9552,252,1,1,0,67417,16608,20,13,0,1,0
25-04 15:03:15,30.952,2.002,67.047,0,0,13636833280,56423247872,1419980800,59713724416,0,0,0,0,9666,66,0,0,0,156983,17595,20,13,0,1,0
25-04 15:03:16,31.034,1.786,67.180,0,0,13598576640,56461459456,1419980800,59713769472,0,0,0,0,10726,198,1,1,0,124889,16508,20,13,0,1,0
25-04 15:03:17,31.368,2.223,66.348,0.062,0,13665476608,56394444800,1419980800,59713880064,0,45056,0,6,10692,220,0,0,0,109077,23375,20,13,0,1,0
25-04 15:03:18,30.852,1.999,67.149,0,0,13539471360,56520359936,1419980800,59713970176,0,0,0,0,8040,0,1,1,0,159151,32318,20,13,0,1,0
25-04 15:03:19,31.008,1.333,67.659,0,0,13550841856,56508895232,1419980800,59714060288,0,0,0,0,10284,396,0,0,0,58954,32031,20,13,0,1,0
25-04 15:03:20,31.134,1.973,66.893,0,0,13549285376,56510316544,1419980800,59714195456,0,0,0,0,8826,66,1,1,0,91978,35478,20,13,0,1,0
25-04 15:03:21,29.770,3.502,66.728,0,0,13371871232,56687312896,1419980800,59714600960,0,0,0,0,10204,132,0,0,0,355558,26804,20,13,0,1,0
25-04 15:03:22,30.615,2.738,66.554,0.092,0,12813627392,57245396992,1419984896,59714756608,0,73728,0,4,12154,1558,1,1,0,174961,33986,20,13,0,1,0
25-04 15:03:23,30.595,2.544,66.861,0,0,12648132608,57410510848,1419984896,59715133440,0,0,0,0,9060,0,0,0,0,248281,11732,20,13,0,1,0
25-04 15:03:24,31.394,2.185,66.420,0,0,12651630592,57406775296,1419984896,59715362816,0,0,0,0,9732,228,1,1,0,99625,27104,20,13,0,1,0
25-04 15:03:25,32.200,0.980,66.820,0,0,12609261568,57448685568,1419984896,59715817472,0,0,0,0,10146,66,0,0,0,27894,18802,20,13,0,1,0
25-04 15:03:26,31.660,0.924,67.416,0,0,12605120512,57452359680,1419984896,59716268032,0,0,0,0,10804,132,1,1,0,38263,30882,20,13,0,1,0
25-04 15:03:27,15.474,4.976,79.454,0.096,0,7894364160,62162300928,1419988992,59717070848,0,1110016,0,8,439732,717794,0,0,0,97990,242034,20,13,0,1,0
25-04 15:03:28,4.606,1.073,94.322,0,0,7901593600,62153695232,1419988992,59718414336,0,4714496,0,53,197950,357174,1,1,0,31434,61797,20,13,0,1,0
25-04 15:03:29,1.659,1.002,97.340,0,0,7904436224,62150852608,1419988992,59718414336,0,0,0,0,13212,1806,0,0,0,10500,19054,20,13,0,1,0
25-04 15:03:30,1.566,1.096,97.338,0,0,7910662144,62144622592,1419988992,59718414336,0,0,0,0,12210,1578,1,1,0,12220,20005,20,13,0,1,0
25-04 15:03:31,0.660,0.660,98.680,0,0,7904161792,62151127040,1419988992,59718414336,0,0,0,0,11626,198,0,0,0,9757,15335,20,13,0,1,0
25-04 15:03:32,1.006,0.880,98.082,0.031,0,7904587776,62150692864,1419988992,59718414336,0,45056,0,2,8540,286,1,1,0,9958,20319,20,13,0,1,0
25-04 15:03:33,0.690,0.502,98.745,0.063,0,7905161216,62150119424,1419988992,59718414336,0,90112,0,2,9186,0,0,0,0,9656,13427,20,13,0,1,0
25-04 15:03:34,1.597,1.315,97.088,0,0,7903285248,62151987200,1419988992,59718414336,0,0,0,0,12934,1836,1,1,0,12367,22601,20,13,0,1,0
25-04 15:03:35,0.597,0.534,98.870,0,0,7901896704,62153375744,1419988992,59718414336,0,0,0,0,10746,66,0,0,0,9188,13554,20,13,0,1,0
25-04 15:03:36,1.944,1.223,96.833,0,0,7900401664,62154870784,1419988992,59718414336,0,0,0,0,10204,132,1,1,0,10486,20528,20,13,0,1,0
25-04 15:03:37,0.565,0.565,98.839,0.031,0,7898472448,62156800000,1419988992,59718414336,0,40960,0,2,10162,632,0,0,0,9503,13454,20,13,0,1,0
25-04 15:03:38,0.722,0.753,98.494,0.031,0,7897284608,62157987840,1419988992,59718414336,0,16384,0,2,10440,0,1,1,0,10042,14884,20,13,0,1,0
25-04 15:03:39,0.659,0.753,98.588,0,0,7897399296,62157873152,1419988992,59718414336,0,0,0,0,7692,330,0,0,0,9836,15046,20,13,0,1,0
25-04 15:03:40,1.035,1.067,97.898,0,0,7897145344,62158127104,1419988992,59718414336,0,0,0,0,10086,66,1,1,0,10122,20230,20,13,0,1,0
25-04 15:03:41,0.784,0.690,98.526,0,0,7895715840,62159556608,1419988992,59718414336,0,0,0,0,9484,132,0,0,0,9327,14978,20,13,0,1,0
25-04 15:03:42,0.658,0.596,98.683,0.063,0,7894167552,62161104896,1419988992,59718414336,0,12288,0,2,11226,172,1,1,0,9540,13512,20,13,0,1,0
25-04 15:03:43,1.195,0.912,97.862,0.031,0,7890673664,62164594688,1419993088,59718414336,0,16384,0,2,8940,0,0,0,0,10278,16184,20,13,0,1,0
25-04 15:03:44,0.971,1.002,98.028,0,0,7887478784,62167789568,1419993088,59718414336,0,0,0,0,9192,330,1,1,0,9789,18753,20,13,0,1,0
25-04 15:03:45,0.691,0.849,98.460,0,0,7887654912,62167613440,1419993088,59718414336,0,0,0,0,9438,294,0,0,0,9541,16453,20,13,0,1,0
25-04 15:03:46,0.692,0.472,98.837,0,0,7885783040,62169485312,1419993088,59718414336,0,0,0,0,9304,132,1,1,0,9404,13639,20,13,0,1,0
25-04 15:03:47,2.124,0.968,96.876,0.031,0,7887659008,62167609344,1419993088,59718414336,0,16384,0,2,9388,680,0,0,0,10464,19293,20,13,0,1,0
25-04 15:03:48,0.909,0.721,98.339,0.031,0,7881367552,62173896704,1419997184,59718414336,0,16384,0,2,7980,0,1,1,0,9312,15003,20,13,0,1,0
25-04 15:03:49,0.939,0.689,98.372,0,0,7881498624,62173765632,1419997184,59718414336,0,0,0,0,9552,228,0,0,0,9671,14944,20,13,0,1,0
25-04 15:03:50,1.500,0.781,97.718,0,0,7877509120,62177746944,1419997184,59718422528,0,0,0,0,11466,66,1,1,0,9816,14377,20,13,0,0,0
25-04 15:03:51,1.160,0.752,98.088,0,0,7876743168,62178512896,1419997184,59718422528,0,0,0,0,9184,132,0,0,0,9516,18814,20,13,0,0,0
25-04 15:03:52,1.625,1,97.344,0.031,0,7875858432,62179397632,1419997184,59718422528,0,12288,0,2,10522,304,1,1,0,10171,16438,20,13,0,0,0
25-04 15:03:53,0.722,0.408,98.807,0.063,0,7873314816,62181941248,1419997184,59718422528,0,20480,0,2,9300,0,0,0,0,9498,13408,20,13,0,0,0
25-04 15:03:54,0.784,0.784,98.433,0,0,7873220608,62182035456,1419997184,59718422528,0,0,0,0,9312,228,1,1,0,9449,14948,20,13,0,0,0
25-04 15:03:55,2.307,1.091,96.602,0,0,7873781760,62181474304,1419997184,59718422528,0,0,0,0,10626,66,0,0,0,10376,19558,20,13,0,0,0
25-04 15:03:56,1.001,0.782,98.217,0,0,7871188992,62184067072,1419997184,59718422528,0,0,0,0,11116,388,1,1,0,9533,15043,20,13,0,0,0
25-04 15:03:57,1.001,0.750,98.186,0.063,0,7872528384,62182727680,1419997184,59718422528,0,12288,0,2,9202,578,0,0,0,9388,15009,20,13,0,0,0
25-04 15:03:58,0.846,0.846,98.276,0.031,0,7872131072,62183124992,1419997184,59718422528,0,397312,0,8,10558,66,1,1,0,9610,15039,20,13,0,0,0
25-04 15:03:59,1.098,1.066,97.836,0,0,7871291392,62183964672,1419997184,59718422528,0,0,0,0,9612,236,0,0,0,9713,20464,20,13,0,0,0
25-04 15:04:00,0.565,0.534,98.901,0,0,7871115264,62184140800,1419997184,59718422528,0,0,0,0,10746,66,1,1,0,9140,13447,20,13,0,0,0
25-04 15:04:01,1.563,0.969,97.468,0,0,7870140416,62185115648,1419997184,59718422528,0,0,0,0,10150,386,0,0,0,9752,15691,20,13,0,0,0
25-04 15:04:02,0.721,0.627,98.621,0.031,0,7870636032,62184620032,1419997184,59718422528,0,12288,0,2,12206,328,1,1,0,9279,14314,20,13,0,0,0
25-04 15:04:03,1.847,1.190,96.932,0.031,0,7870046208,62185209856,1419997184,59718422528,0,57344,0,2,11100,0,0,0,0,11200,19470,20,13,0,0,0
25-04 15:04:04,1.100,0.785,98.115,0,0,7871635456,62183620608,1419997184,59718422528,0,114688,0,25,12902,27394,1,1,0,10062,15262,20,13,0,0,0
25-04 15:04:05,0.909,0.658,98.434,0,0,7870758912,62184497152,1419997184,59718422528,0,0,0,0,11520,54,0,0,0,9561,14814,20,13,0,0,0
25-04 15:04:06,9.812,1.379,88.809,0,0,8168701952,61886554112,1419997184,59718422528,0,0,0,0,99519328,190519990,1,1,0,16229,24561,20,13,0,0,0
25-04 15:04:07,23.390,2.208,74.370,0.031,0,8591704064,61463552000,1419997184,59718422528,0,12288,0,2,337140830,645472368,0,0,0,52768,26264,20,13,0,0,0
25-04 15:04:08,30.492,2.054,67.424,0.031,0,8889245696,61165973504,1420001280,59718455296,0,24576,0,2,257494452,492987300,1,1,0,36280,17626,20,13,0,0,0
25-04 15:04:09,32.219,0.805,66.976,0,0,9131347968,60923813888,1420001280,59718512640,0,0,0,0,13484,2842,0,0,0,16715,10842,20,13,0,0,0
25-04 15:04:10,31.394,1.570,67.036,0,0,9292881920,60762279936,1420001280,59718512640,0,0,0,0,10686,66,1,1,0,5809,9353,20,13,0,0,0
25-04 15:04:11,31.342,2.114,66.544,0,0,9557454848,60497707008,1420001280,59718512640,0,0,0,0,11104,132,0,0,0,6664,10203,20,13,0,0,0
25-04 15:04:12,28.300,1.837,69.801,0.062,0,9792421888,60262412288,1420001280,59718832128,0,28672,0,2,11160,220,1,1,0,32346,38970,20,13,0,0,0
25-04 15:04:13,31.831,0.957,67.181,0.031,0,9904205824,60150607872,1420005376,59718848512,0,24576,0,2,9672,0,0,0,0,20459,7967,20,13,0,0,0
25-04 15:04:14,31.331,2.187,66.482,0,0,10195947520,59858853888,1420005376,59718860800,0,0,0,0,11298,330,1,1,0,14556,16651,20,13,0,0,0
25-04 15:04:15,28.558,1.883,69.559,0,0,10520682496,59533844480,1420005376,59719131136,0,0,0,0,9846,66,0,0,0,48463,32172,20,13,0,0,0
25-04 15:04:16,19.757,0.902,79.340,0,0,10590031872,59464474624,1420005376,59719151616,0,0,0,0,11344,132,1,1,0,35591,15145,20,13,0,0,0
25-04 15:04:17,19.596,1.118,79.255,0.031,0,10656325632,59398180864,1420005376,59719151616,0,12288,0,2,10212,220,0,0,0,26738,13748,20,13,0,0,0
25-04 15:04:18,20.050,1.361,78.527,0.062,0,10719694848,59334807552,1420009472,59719151616,0,24576,0,2,10620,0,1,1,0,27287,17529,20,13,0,0,0
25-04 15:04:19,19.801,1.088,79.111,0,0,10783596544,59270905856,1420009472,59719151616,0,4096,0,1,10338,330,0,0,0,27200,15033,20,13,0,0,0
25-04 15:04:20,19.459,1.026,79.515,0,0,10867662848,59186810880,1420009472,59719180288,0,0,0,0,10206,66,1,1,0,24634,12306,20,13,0,0,0
25-04 15:04:21,19.464,1.869,78.667,0,0,10988838912,59065602048,1420009472,59719208960,0,0,0,0,8644,132,0,0,0,18621,15805,20,13,0,0,0
